 D lon lat flux5 flux8 X Y Z MirX MirY MirZ TI objid r delta alpha D_model D_true model eta etafit
26 1.0 51.607183467256704 32.990640398582485 47121.0 253199.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
27 1.0 340.0808101378502 35.21258021499429 47104.0 253141.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
28 1.0 187.8653958300258 -38.96660761521 47126.0 253195.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
29 1.0 149.2782983965885 -21.61314793797831 47093.0 253159.00000000003 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
30 1.0 95.24002035766571 -57.39282688735745 47060.0 253126.00000000003 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
31 1.0 278.724128196318 51.93819221517336 47038.0 252966.00000000003 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
32 1.0 164.21411959795748 -79.76734624201674 47040.0 253014.00000000003 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
33 1.0 204.63622159271347 35.459503510497726 47118.0 253179.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
34 1.0 6.764328157087851 50.1651712693986 47130.0 253176.99999999997 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
35 1.0 222.34877894731576 49.93336113277556 47083.0 253058.99999999997 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
36 1.0 220.3544601800717 -43.303938417836115 47105.0 253110.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
37 1.0 222.0962388749125 -22.713635172138936 47148.0 253336.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
38 1.0 339.7493082652647 15.76793433535002 47039.0 253056.99999999997 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
39 1.0 245.45530767725404 -40.892057563595934 47049.0 253049.00000000003 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
40 1.0 129.42284420656296 -23.246496140780025 47125.0 253141.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
41 1.0 157.3315033677629 -54.530229566584865 47106.0 253089.99999999997 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
42 1.0 251.14723053381536 -7.225940923918671 47064.0 253108.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
43 1.0 21.68116978653714 -81.96978577425946 47032.0 252971.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
44 1.0 240.03601756044037 53.96325922271123 47068.0 253094.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
45 1.0 241.4296330625374 -76.1478395424061 47020.0 252998.99999999997 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
