 D lon lat flux5 flux8 X Y Z MirX MirY MirZ TI objid r delta alpha aspect_deg D_model D_true model eta etafit chi2
7043 1.0 321.092407805642 -81.71868404028655 15514.0 124370.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 49.556403157342466 2.447 1 NEATM 1.77 1 0.0
7044 1.0 290.22983605659084 -48.12714129064221 7281.0 70195.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 19.98638412486805 2.182 1 NEATM 2.212 1 0.0
7045 1.0 253.39989007453187 -27.266513491338618 1023.0 13044.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 15.741249799292818 0.343 1 NEATM 0.649 1 3276.1
7046 1.0 36.0816794324284 56.693966286644525 4251.0 39096.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 139.08585537969142 1.557 1 NEATM 2.072 1 0.0
7047 1.0 331.0137409480825 87.38845697579356 13590.0 113313.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 124.38420570677036 2.422 1 NEATM 1.858 1 0.0
7048 1.0 257.1268678376801 84.41490684066332 15612.0 127979.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 120.1729395530962 2.535 1 NEATM 1.821 1 0.0
7049 1.0 359.5849223644319 72.89070219898684 10779.0 90006.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 123.99611004513592 2.161 1 NEATM 1.858 1 0.0
7050 1.0 53.80138967687775 -36.619872288474625 19259.0 125979.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 100.65751261546478 2.036 1 NEATM 1.356 1 0.0
7051 1.0 312.52538065255715 88.56202381460534 13816.0 115117.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 124.59497496974824 2.44 1 NEATM 1.856 1 0.0
7052 1.0 58.497456483494936 -45.10439260983878 21507.0 146709.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 94.64874195403227 2.286 1 NEATM 1.437 1 0.0
7053 1.0 221.6014431421839 -70.9368921211982 8185.0 69081.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 43.093783201347186 1.913 1 NEATM 1.878 1 0.0
7054 1.0 44.57519382579895 81.17146998997094 10291.0 88986.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 131.66907582750116 2.22 1 NEATM 1.94 1 0.0
7055 1.0 305.2829625560044 -47.98435401574267 12460.0 107672.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 29.33178104928998 2.441 1 NEATM 1.942 1 0.0
7056 1.0 290.63482514100383 34.15828771399508 17643.0 141748.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 72.6530298501694 2.618 1 NEATM 1.777 1 0.0
7057 1.0 204.8762659012536 -79.49585538349405 11933.0 96495.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 50.39455319635256 2.173 1 NEATM 1.786 1 0.0
7058 1.0 146.58598700135988 41.52763784294572 22291.0 168821.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 135.48368034849267 2.703 1 NEATM 1.649 1 0.0
7059 1.0 24.900118363849696 68.70963822009114 7557.0 65950.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 132.18837870756877 1.927 1 NEATM 1.956 1 0.0
7060 1.0 251.07435833204292 -40.96135881612675 1367.0 16648.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 15.0514205830493 1.318 1 NEATM 2.847 1 0.0
7061 1.0 163.27536576410478 -21.76975870606286 24808.0 150324.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 89.38266029513858 2.072 1 NEATM 1.225 1 0.0
7062 1.0 259.94001580932525 -22.6266870022351 1338.0 16962.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 15.245878035261395 1.381 1 NEATM 2.984 1 0.0
7063 1.0 311.8976373343065 44.781886357223954 19261.0 149359.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 89.28373493059726 2.601 1 NEATM 1.699 1 0.0
7064 1.0 351.1877418010389 -47.19469634297301 29552.0 198679.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 59.78600458288056 2.627 1 NEATM 1.414 1 0.0
7065 1.0 308.08920326133995 -59.06644217142426 13281.0 112101.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 34.47234452617642 2.438 1 NEATM 1.887 1 0.0
7066 1.0 4.21707030660071 -9.127503236207149 28596.0 149288.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 88.83138828155604 1.796 1 NEATM 0.991 1 0.0
7067 1.0 129.592103212211 -35.19568667208249 22915.0 168952.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 99.72309172024164 2.64 1 NEATM 1.594 1 0.0
7068 1.0 262.7966024726609 61.05404200655744 19490.0 153015.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 96.83444671398772 2.663 1 NEATM 1.726 1 0.0
7069 1.0 61.78668381411859 -47.20647131718502 21698.0 150478.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 93.61489172282641 2.352 1 NEATM 1.47 1 0.0
7070 1.0 187.57317823348657 0.4301023480670665 23932.0 121699.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 83.3472500130374 1.578 1 NEATM 0.948 1 0.0
7071 1.0 19.561675802131305 79.66504794562746 10625.0 90670.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 128.63460030505223 2.215 1 NEATM 1.91 1 0.0
7072 1.0 71.99874896270403 24.119585594038934 1106.0 13270.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 161.2940090053235 0.35 1 NEATM 0.646 1 3032.9
7073 1.0 6.66784600582103 66.11209298324366 9192.0 76656.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 125.19608892869196 1.991 1 NEATM 1.851 1 0.0
7074 1.0 285.7311732086714 79.23774408385813 16125.0 131200.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 115.28573956393072 2.549 1 NEATM 1.805 1 0.0
7075 1.0 80.61288770173685 45.13767513954335 1832.0 23112.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 168.54463595615982 1.605 1 NEATM 2.985 1 0.0
7076 1.0 124.32660505088496 35.92351084045525 12679.0 109881.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 151.5516969968009 2.472 1 NEATM 1.948 1 0.0
7077 1.0 334.1092656476127 84.23380198876086 13385.0 111374.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 123.04931909765797 2.396 1 NEATM 1.852 1 0.0
7078 1.0 253.5891846924718 88.99214213658229 14083.0 117200.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 124.67296598846187 2.459 1 NEATM 1.854 1 0.0
7079 1.0 11.462014631270826 -8.672097119443265 25056.0 127669.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 94.85292390600641 1.62 1 NEATM 0.951 1 0.0
7080 1.0 59.289896339248585 -77.2434399268425 20557.0 156980.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 65.63026935494915 2.628 1 NEATM 1.666 1 0.0
7081 1.0 223.73222453991488 -37.29707434070661 2153.0 19172.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 36.14026056168626 1.056 1 NEATM 1.95 1 0.0
7082 1.0 207.8022918975003 -62.57615297620852 7169.0 59065.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 45.79559248936599 1.729 1 NEATM 1.818 1 0.0
7083 1.0 85.64141569482311 -14.852452536717877 9532.0 76427.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 129.3987957261927 1.917 1 NEATM 1.762 1 0.0
7084 1.0 336.3170392529258 -66.36792087481392 19491.0 151443.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 48.7114810964477 2.624 1 NEATM 1.704 1 0.0
7085 1.0 221.02774414772256 18.741204723758756 13433.0 80234.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 70.89346086768435 1.492 1 NEATM 1.189 1 0.0
7086 1.0 192.827809088985 -21.094549351586267 12831.0 70417.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 67.03847872923895 1.288 1 NEATM 1.048 1 0.0
7087 1.0 212.3675914876455 71.1694591718778 20381.0 158745.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 114.05100885516751 2.693 1 NEATM 1.71 1 0.0
7088 1.0 262.8439306260371 84.20304092373033 15588.0 127774.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 119.87970219713779 2.533 1 NEATM 1.821 1 0.0
7089 1.0 112.30019837265668 8.43928230049599 11189.0 96463.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 145.50506058881555 2.305 1 NEATM 1.935 1 0.0
7090 1.0 143.35958239779308 -40.531757423832616 22239.0 157442.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 88.9546127822647 2.453 1 NEATM 1.511 1 0.0
7091 1.0 75.54374963104397 16.601475377130626 1635.0 17943.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 157.4712121488769 0.357 1 NEATM 0.543 1 3199.9
7092 1.0 67.02948211692102 71.41700848039378 6745.0 62687.00000000001 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 142.41308017425595 1.993 1 NEATM 2.114 1 0.0
7093 1.0 339.9740603942161 -16.787997749565307 33273.0 205045.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 64.98957231424052 2.457 1 NEATM 1.256 1 0.0
7094 1.0 266.2382862177435 9.374089804554757 6646.0 59132.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 45.09779189816722 1.859 1 NEATM 2.002 1 0.0
7095 1.0 176.56517110232414 -41.10250183089374 14161.0 93980.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 69.12077154565273 1.783 1 NEATM 1.379 1 0.0
7096 1.0 81.86926607039636 -8.020053098995149 6768.0 56498.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 135.8117618701413 1.711 1 NEATM 1.846 1 0.0
7097 1.0 91.56833343734148 -17.69156363167224 11638.0 92474.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 126.61096106968249 2.091 1 NEATM 1.745 1 0.0
7098 1.0 20.89049771659522 -45.28557628506522 29355.0 182397.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 78.3721755900949 2.337 1 NEATM 1.27 1 0.0
7099 1.0 156.3899852009235 1.0559490885555078 32439.999999999996 197925.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 108.9029494041822 2.392 1 NEATM 1.239 1 0.0
7100 1.0 112.24651751787692 -34.13145132363395 20432.0 155709.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 106.94054724842137 2.612 1 NEATM 1.662 1 0.0
7101 1.0 250.6836559735654 -22.85372450146545 1024.0 12494.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 20.45020873609664 0.343 1 NEATM 0.649 1 3056.8
7102 1.0 135.99066214529313 4.494679605767573 24449.0 178910.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 126.79524832741095 2.697 1 NEATM 1.579 1 0.0
7103 1.0 64.65732392146853 45.10710412721775 1445.0 17301.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 159.2497819156625 1.323 1 NEATM 2.795 1 0.0
7104 1.0 8.884342220879242 -29.968656157570443 32037.999999999996 180077.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 80.1515028829354 2.115 1 NEATM 1.105 1 0.0
7105 1.0 24.20986732676949 76.34857799173744 9468.0 81626.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 130.3751644258284 2.121 1 NEATM 1.932 1 0.0
7106 1.0 244.58139845948423 65.21733843046243 20318.0 157484.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 102.65477908836266 2.67 1 NEATM 1.699 1 0.0
7107 1.0 163.33086404017632 -81.23574672440486 14759.0 116200.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 57.15451339536339 2.326 1 NEATM 1.729 1 0.0
7108 1.0 193.16851599914 -44.3443456337719 8364.0 59297.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 56.70544815841266 1.506 1 NEATM 1.495 1 0.0
7109 1.0 322.80166549452315 -9.695607721343649 26252.0 186764.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 55.11311774846774 2.684 1 NEATM 1.522 1 0.0
7110 1.0 356.52202106281356 -71.16698002635466 21022.0 160309.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 55.722710508948374 2.652 1 NEATM 1.663 1 0.0
7111 1.0 78.08291438345061 -27.27432197397052 13496.0 100162.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 116.23290187042977 2.044 1 NEATM 1.601 1 0.0
7112 1.0 238.70815311603627 43.21755461118286 18331.0 131075.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 83.57109575337981 2.258 1 NEATM 1.528 1 0.0
7113 1.0 94.79605562537424 32.49260660570866 2831.0 33583.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 174.3032132334112 1.829 1 NEATM 2.798 1 0.0
7114 1.0 7.434359807662325 22.02919714188087 13687.0 78537.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 109.1611776561213 1.421 1 NEATM 1.122 1 0.0
7115 1.0 273.01631538101094 37.895112490022214 16145.0 128435.0 0.7288930644285694 0.4486806187234979 0.1445192723628554 -0.0028422239351258 -0.174177724831199 -0.1249213989788365 1000 4 0.86804 0.21436 121.8806399876966 73.63088241492133 2.468 1 NEATM 1.752 1 0.0
